"bin","bbl"
1046662,1014930008
1046661,1014930007
1046660,1014930001
1046610,1014927502
1076323,1014927501
1046659,1014920167
1046658,1014920163
1046657,1014920147
1046656,1014920146
1046655,1014920142
1046654,1014920130
1046653,1014920125
1046652,1014920121
1046651,1014920110
1046650,1014920069
1046649,1014920067
1046648,1014920066
1046647,1014920065
1046646,1014920064
1046645,1014920063
1046644,1014920061
1046643,1014920060
1046642,1014920059
1046641,1014920056
1046640,1014920052
1046639,1014920051
1046638,1014920049
1046637,1014920048
1046636,1014920047
1046635,1014920046
1046634,1014920045
1046633,1014920044
1046632,1014920043
1046631,1014920042
1046630,1014920041
1046629,1014920040
1046628,1014920037
1046627,1014920036
1046626,1014920032
1046625,1014920031
1046624,1014920030
1046623,1014920029
1046622,1014920028
1046621,1014920027
1046620,1014920026
1046619,1014920025
1046617,1014920017
1046616,1014920015
1046615,1014920011
1046614,1014920010
1046613,1014920009
1046612,1014920008
1046611,1014920007
1046609,1014920003
1046608,1014920002
1046607,1014920001
1046594,1014917502
1046471,1014917501
1046470,1014910158
1046469,1014910151
1046468,1014910146
1046467,1014910144
1046466,1014910121
1046465,1014910068
1046464,1014910067
1046463,1014910066
1046462,1014910065
1046461,1014910064
1046460,1014910063
1046459,1014910062
1046458,1014910061
1046457,1014910060
1046456,1014910059
1046455,1014910058
1046454,1014910057
1046453,1014910056
1046452,1014910052
1046451,1014910048
1046450,1014910047
1046449,1014910046
1046448,1014910045
1046447,1014910044
1046446,1014910043
1046445,1014910042
1046444,1014910041
1085206,1014910037
1046443,1014910037
1046442,1014910030
1046441,1014910029
1046440,1014910028
1046439,1014910027
1046438,1014910025
1046437,1014910023
1046436,1014910021
1046435,1014910017
1046434,1014910016
1046433,1014910014
1046432,1014910012
1046431,1014910011
1046430,1014910010
1046429,1014910008
1046428,1014910007
1046427,1014910004
1046426,1014910001
1046425,1014900122
1085205,1014900044
1046424,1014900044
1046423,1014900040
1046422,1014900036
1046421,1014900032
1046420,1014900030
1046419,1014900028
1046418,1014900023
1046417,1014900019
1046416,1014900015
1046415,1014900010
1046414,1014900009
1085204,1014900001
1085203,1014900001
1085202,1014900001
1046413,1014900001
1085201,1014890037
1046412,1014890037
1795027,1014890008
1078464,1014890008
1078463,1014890008
1046411,1014890001
1046410,1014880045
1046409,1014880017
1085707,1014880013
1046407,1014880001
1072696,1014877502
1046310,1014877501
1046309,1014870049
1046307,1014870039
1083910,1014870025
1083909,1014870025
1085487,1014870015
1082088,1014870015
1082084,1014870015
1082083,1014870015
1046305,1014870014
1046304,1014870013
1046303,1014870012
1046302,1014870011
1046301,1014870010
1087630,1014870005
1086044,1014870005
1046298,1014870002
1046297,1014870001
1046296,1014860103
1046295,1014860049
1082174,1014860005
1046294,1014860004
1046292,1014850052
1046291,1014850050
1046290,1014850049
1046289,1014850048
1046288,1014850046
1046287,1014850045
1046286,1014850040
1046285,1014850039
1046283,1014850014
1046282,1014850011
1046281,1014850010
1046280,1014850008
1046279,1014850007
1046278,1014850005
1046277,1014850004
1046276,1014850003
1046275,1014850002
1046274,1014850001
1046261,1014847501
1046273,1014840051
1046272,1014840050
1046271,1014840049
1046270,1014840048
1046269,1014840035
1046268,1014840026
1046267,1014840024
1046266,1014840023
1046265,1014840022
1046264,1014840019
1046262,1014840014
1046260,1014840001
1083345,1014837502
1072694,1014837502
1072695,1014837501
1078437,1014830038
1078436,1014830038
1046259,1014830028
1046258,1014830023
1046257,1014830001
1081252,1014820040
1046256,1014820020
1046255,1014820001
1089035,1014800010
1088886,1014800010
1087151,1014800010
1087140,1014800010
1087137,1014800010
1087136,1014800010
1087135,1014800010
1087134,1014800010
1087131,1014800010
1087130,1014800010
1087129,1014800010
1087128,1014800010
1087127,1014800010
1087126,1014800010
1087125,1014800010
1087124,1014800010
1082643,1014800010
1087580,1014800001
1084785,1014800001
1084784,1014800001
1084783,1014800001
1084782,1014800001
1084781,1014800001
1084780,1014800001
1046254,1014800001
1046253,1014750005
1046252,1014740040
1046251,1014740031
1082896,1014740008
1046035,1014739042
1046037,1014737504
1046011,1014737503
1076320,1014737502
1072689,1014737501
1046040,1014730129
1046039,1014730121
1046038,1014730104
1081250,1014730047
1081249,1014730047
1046034,1014730038
1046032,1014730024
1046031,1014730023
1046030,1014730022
1046029,1014730021
1046028,1014730020
1046027,1014730019
1046026,1014730018
1046025,1014730016
1046024,1014730015
1046023,1014730014
1046022,1014730013
1046021,1014730012
1046020,1014730011
1046019,1014730010
1046018,1014730009
1046017,1014730008
1046016,1014730007
1046015,1014730006
1046014,1014730005
1046013,1014730004
1046012,1014730003
1046010,1014720129
1046009,1014720050
1046008,1014720049
1046007,1014720048
1046006,1014720047
1046005,1014720046
1046004,1014720044
1046003,1014720043
1046002,1014720042
1046001,1014720041
1046000,1014720040
1045999,1014720039
1045998,1014720038
1045997,1014720034
1045996,1014720033
1045995,1014720032
1045994,1014720031
1045993,1014720030
1045992,1014720029
1045991,1014720028
1045990,1014720022
1045989,1014720017
1045988,1014720014
1072688,1014720013
1045987,1014720012
1045986,1014720011
1045985,1014720010
1045984,1014720009
1045983,1014720008
1045982,1014720007
1045981,1014720006
1045980,1014720005
1081248,1014720003
1045979,1014720002
1045978,1014720001
1045956,1014717501
1045977,1014710128
1045976,1014710121
1045975,1014710102
1077053,1014710101
1077052,1014710101
1045974,1014710045
1045973,1014710041
1045972,1014710038
1045971,1014710037
1045970,1014710036
1045969,1014710035
1045968,1014710034
1045967,1014710032
1045966,1014710031
1045965,1014710030
1045964,1014710029
1045963,1014710028
1045962,1014710027
1045961,1014710026
1045960,1014710025
1045959,1014710024
1045958,1014710021
1045955,1014710017
1045954,1014710015
1045953,1014710013
1045952,1014710012
1045951,1014710011
1045950,1014710010
1045949,1014710005
1045948,1014710003
1045947,1014710002
1045946,1014710001
1081245,1014707501
1045945,1014700121
1045943,1014700047
1045942,1014700041
1045941,1014700040
1081243,1014700033
1045940,1014700032
1045939,1014700031
1045938,1014700030
1045937,1014700029
1045936,1014700028
1045935,1014700026
1045934,1014700025
1045933,1014700024
1045932,1014700023
1045931,1014700022
1045930,1014700021
1045929,1014700020
1045928,1014700018
1045927,1014700016
1045926,1014700014
1045925,1014700013
1045924,1014700012
1078431,1014700011
1078428,1014700011
1045923,1014700010
1081246,1014700007
1045922,1014700006
1045921,1014700005
1045920,1014700004
1045919,1014700003
1045918,1014700002
1045917,1014700001
1045896,1014697502
1045891,1014697501
1045916,1014690046
1045915,1014690043
1045914,1014690042
1045912,1014690039
1045913,1014690038
1045911,1014690038
1045910,1014690037
1045909,1014690036
1045908,1014690035
1045907,1014690034
1045906,1014690033
1045905,1014690032
1045904,1014690031
1045903,1014690030
1045902,1014690029
1045901,1014690028
1045900,1014690021
1045899,1014690019
1045898,1014690018
1045897,1014690017
1045895,1014690013
1045894,1014690010
1045893,1014690009
1045892,1014690008
1045890,1014680104
1045889,1014680047
1045888,1014680046
1045887,1014680045
1045886,1014680041
1045885,1014680039
1045884,1014680038
1045883,1014680037
1045882,1014680036
1045881,1014680035
1045880,1014680034
1045879,1014680033
1045878,1014680032
1045877,1014680031
1045876,1014680021
1045875,1014680018
1045874,1014680017
1045873,1014680016
1045872,1014680015
1045871,1014680014
1045870,1014680013
1083091,1014680009
1076319,1014680005
1045869,1014680004
1045868,1014680003
1045867,1014680002
1045866,1014680001
1045862,1014677501
1045865,1014670144
1045864,1014670048
1045863,1014670047
1045861,1014670044
1045860,1014670043
1045859,1014670042
1045858,1014670041
1045857,1014670040
1045856,1014670039
1045855,1014670038
1045854,1014670037
1045853,1014670036
1045852,1014670035
1045851,1014670034
1045850,1014670033
1045849,1014670021
1077233,1014670018
1077232,1014670015
1045848,1014670012
1045847,1014670011
1045846,1014670010
1045845,1014670009
1045844,1014670005
1045843,1014670001
1045832,1014667501
1045842,1014660144
1045839,1014660037
1045838,1014660031
1045837,1014660029
1045836,1014660021
1045835,1014660020
1045834,1014660019
1045830,1014660008
1088406,1014660003
1045822,1014650040
1084298,1014650038
1045821,1014650038
1045820,1014650037
1045819,1014650034
1045818,1014650021
1045817,1014650016
1045816,1014650015
1045815,1014650014
1045814,1014650013
1045813,1014650011
1045812,1014650009
1045811,1014650007
1045810,1014650006
1045809,1014650005
1045808,1014650001
1088793,1014647502
1045589,1014647501
1078427,1014640105
1078426,1014640105
1078425,1014640105
1045588,1014640030
1085699,1014640029
1045585,1014640021
1078424,1014640001
1078423,1014640001
1078422,1014640001
1087313,1014637501
1045580,1014630048
1045579,1014630047
1045578,1014630045
1045575,1014630011
1081239,1014630005
1045574,1014630003
1045573,1014630001
1087284,1014620005
1045572,1014620001
1087926,1014617501
1087154,1014610037
1089512,1014610021
1045571,1014610021
1045570,1014610013
1045569,1014610007
1081232,1014610001
1081231,1014610001
1081230,1014610001
1083271,1014607501
1083270,1014607501
1089354,1014600047
1045407,1014600039
1045406,1014600038
1045405,1014600037
1045404,1014600036
1045403,1014600035
1045402,1014600034
1045401,1014600033
1045400,1014600032
1045399,1014600031
1045398,1014600022
1045397,1014600017
1045396,1014600016
1045395,1014600014
1045394,1014600013
1045393,1014600011
1045392,1014600005
1045391,1014600001
1078417,1014590030
1078416,1014590030
1078415,1014590030
1078414,1014590030
1078404,1014590022
1078403,1014590022
1078396,1014590010
1078395,1014590010
1078394,1014590010
1078393,1014590010
1078392,1014590010
1083908,1014590001
1083907,1014590001
1083906,1014590001
1083905,1014590001
1083904,1014590001
1083903,1014590001
1083902,1014590001
1083901,1014590001
1045377,1014587504
1085200,1014587503
1085199,1014587503
1045381,1014587502
1072681,1014587501
1045390,1014580048
1045389,1014580047
1045388,1014580046
1045387,1014580045
1045386,1014580044
1045385,1014580043
1045384,1014580042
1045383,1014580041
1045382,1014580040
1045380,1014580005
1045379,1014580004
1045322,1014577501
1045321,1014570145
1045320,1014570048
1045319,1014570047
1045318,1014570046
1045317,1014570045
1045316,1014570044
1089034,1014570017
1078386,1014570017
1078385,1014570017
1078384,1014570017
1045315,1014570004
1045314,1014570003
1045313,1014570002
1045312,1014570001
1045282,1014567502
1045290,1014567501
1045289,1014560049
1045288,1014560046
1045287,1014560035
1045286,1014560026
1045285,1014560021
1045284,1014560012
1045283,1014560010
1089511,1014560005
1045281,1014560005
1045280,1014560003
1045279,1014560001
1045271,1014557501
1045277,1014550021
1087436,1014550013
1045275,1014550012
1045274,1014550008
1045273,1014550005
1045270,1014540001
1087778,1014537501
1045269,1014530142
1045264,1014530043
1045263,1014530042
1045262,1014530037
1045261,1014530035
1045256,1014530027
1045255,1014530027
1045254,1014530025
1045253,1014530024
1045252,1014530023
1045251,1014530021
1045250,1014530020
1045249,1014530019
1045248,1014530018
1045247,1014530017
1045246,1014530016
1045245,1014530015
1045244,1014530014
1045243,1014530013
1045242,1014530012
1045241,1014530011
1045240,1014530010
1045239,1014530009
1045238,1014530008
1045237,1014530007
1045236,1014530006
1045235,1014530005
1045234,1014530001
1045197,1014527501
1045233,1014520149
1045232,1014520134
1045231,1014520124
1045230,1014520123
1045229,1014520104
1045228,1014520052
1045227,1014520051
1045226,1014520050
1045225,1014520049
1045224,1014520048
1045223,1014520047
1085198,1014520041
1085197,1014520041
1045222,1014520041
1045221,1014520040
1045220,1014520038
1045219,1014520037
1045218,1014520036
1045217,1014520035
1045216,1014520034
1077055,1014520033
1077054,1014520033
1045215,1014520032
1045214,1014520031
1080491,1014520030
1045212,1014520027
1045211,1014520026
1045210,1014520024
1045209,1014520023
1045208,1014520019
1045207,1014520018
1045206,1014520017
1045205,1014520016
1045204,1014520015
1045203,1014520010
1045202,1014520006
1045201,1014520005
1045200,1014520004
1045199,1014520003
1045192,1014517501
1045196,1014510146
1045190,1014510047
1045189,1014510046
1045188,1014510045
1045187,1014510044
1045186,1014510043
1045185,1014510042
1045184,1014510041
1045183,1014510040
1045182,1014510039
1045181,1014510038
1045180,1014510037
1045179,1014510036
1045178,1014510031
1045177,1014510030
1045176,1014510029
1045175,1014510028
1045174,1014510023
1045173,1014510017
1045172,1014510016
1045171,1014510014
1085186,1014510012
1045170,1014510012
1045169,1014510011
1045168,1014510010
1045167,1014510009
1045166,1014510008
1045165,1014510007
1045164,1014510006
1045163,1014510005
1045162,1014510004
1045161,1014510003
1045160,1014510002
1045159,1014510001
1045146,1014507501
1045158,1014500051
1045157,1014500050
1045156,1014500049
1045155,1014500048
1045154,1014500043
1045153,1014500042
1045152,1014500041
1045151,1014500040
1080487,1014500039
1080485,1014500039
1045150,1014500038
1045149,1014500037
1045148,1014500023
1045147,1014500022
1045145,1014500017
1045144,1014500016
1045143,1014500015
1045142,1014500014
1045141,1014500013
1045140,1014500012
1045139,1014500011
1045138,1014500008
1045137,1014500007
1045136,1014500005
1045135,1014500001
1072675,1014497502
1044935,1014497501
1044934,1014490038
1085185,1014490026
1076317,1014490026
1044933,1014490025
1044932,1014490024
1044931,1014490024
1044930,1014490020
1044929,1014490011
1044928,1014490010
1044927,1014490009
1044926,1014490008
1044925,1014490003
1044924,1014490002
1044923,1014490001
1044913,1014487501
1044922,1014480130
1044921,1014480129
1044920,1014480045
1044919,1014480044
1044918,1014480043
1044917,1014480042
1044916,1014480041
1044915,1014480040
1044914,1014480039
1072674,1014480037
1044912,1014480030
1044911,1014480029
1044910,1014480028
1044909,1014480027
1044908,1014480026
1044907,1014480025
1044906,1014480024
1044905,1014480023
1044904,1014480017
1076316,1014480016
1044903,1014480013
1044902,1014480012
1044901,1014480011
1044900,1014480010
1044899,1014480009
1089033,1014480003
1044898,1014480003
1044897,1014480001
1088591,1014477502
1085187,1014477501
1076314,1014477501
1044896,1014470047
1044895,1014470046
1044893,1014470040
1044892,1014470039
1044891,1014470038
1044890,1014470037
1044889,1014470036
1044888,1014470035
1044887,1014470034
1044886,1014470033
1044885,1014470031
1044884,1014470030
1080484,1014470023
1044882,1014470019
1044881,1014470018
1044880,1014470017
1044879,1014470013
1044878,1014470009
1044877,1014470005
1044873,1014467503
1085184,1014467502
1072637,1014467501
1044876,1014460151
1072636,1014460137
1044872,1014460052
1044866,1014460042
1044864,1014460038
1044862,1014460023
1044861,1014460014
1044860,1014460012
1044859,1014460008
1044858,1014460005
1044857,1014460004
1044856,1014460003
1044855,1014460002
1044854,1014460001
1044853,1014457501
1044852,1014450130
1044851,1014450047
1044850,1014450046
1044849,1014450040
1044848,1014450035
1044847,1014450034
1044846,1014450031
1084300,1014450030
1044845,1014450030
1044844,1014450029
1044843,1014450028
1044842,1014450027
1044841,1014450023
1044840,1014450021
1044839,1014450020
1044838,1014450014
1044837,1014450007
1044836,1014450006
1044835,1014450005
1072630,1014447501
1044834,1014440130
1044833,1014440051
1044832,1014440050
1044831,1014440049
1044830,1014440043
1044829,1014440042
1044828,1014440041
1044827,1014440040
1078382,1014440036
1078381,1014440036
1078380,1014440036
1078379,1014440036
1044826,1014440031
1044825,1014440030
1044824,1014440029
1044823,1014440028
1044822,1014440027
1044821,1014440023
1044820,1014440015
1044819,1014440013
1044818,1014440008
1044817,1014440007
1044795,1014437501
1044794,1014430149
1044793,1014430148
1044792,1014430146
1044791,1014430144
1044790,1014430142
1044789,1014430140
1044788,1014430138
1044787,1014430134
1044786,1014430132
1044785,1014430130
1044784,1014430129
1044783,1014430122
1044782,1014430051
1044781,1014430050
1044780,1014430049
1044779,1014430048
1044778,1014430047
1044777,1014430046
1044776,1014430045
1044775,1014430044
1044774,1014430043
1044773,1014430042
1044772,1014430041
1044771,1014430040
1044770,1014430039
1044769,1014430038
1044768,1014430037
1044767,1014430036
1044766,1014430035
1044765,1014430034
1044764,1014430033
1044763,1014430032
1044762,1014430031
1044761,1014430030
1044760,1014430027
1044759,1014430025
1044758,1014430024
1044757,1014430020
1044756,1014430020
1044755,1014430017
1044754,1014430011
1044753,1014430001
1083343,1014420001
1044751,1014420001
1044738,1014417501
1044750,1014410040
1044749,1014410038
1044748,1014410037
1044747,1014410035
1044746,1014410033
1044745,1014410031
1044744,1014410030
1044743,1014410027
1044742,1014410025
1044741,1014410023
1044740,1014410017
1044739,1014410014
1044737,1014400144
1044736,1014400113
1044734,1014400049
1044733,1014400048
1044732,1014400047
1044731,1014400045
1044730,1014400044
1044729,1014400043
1044728,1014400041
1044727,1014400039
1044726,1014400038
1044725,1014400033
1044724,1014400031
1044723,1014400030
1085183,1014400023
1085182,1014400023
1085181,1014400023
1085180,1014400023
1044722,1014400023
1044721,1014400022
1044720,1014400021
1044719,1014400020
1044718,1014400019
1044717,1014400018
1044716,1014400017
1044715,1014400016
1044714,1014400015
1044713,1014400014
1044712,1014400013
1044711,1014400012
1078376,1014400005
1078375,1014400005
1081496,1014397502
1044703,1014397502
1072488,1014397501
1044708,1014390049
1044707,1014390046
1044706,1014390042
1044705,1014390040
1044702,1014390036
1044701,1014390035
1044700,1014390034
1044699,1014390033
1044698,1014390032
1044697,1014390031
1044696,1014390030
1044695,1014390023
1044694,1014390019
1044693,1014390014
1044692,1014390009
1044690,1014390003
1044689,1014390001
1044388,1014387502
1044390,1014387501
1044389,1014380051
1044387,1014380044
1044386,1014380014
1088806,1014380010
1044385,1014380006
1044384,1014380001
1044383,1014370124
1044382,1014370123
1044381,1014370121
1044380,1014370120
1044379,1014370118
1089510,1014370049
1089509,1014370049
1088169,1014370049
1044378,1014370045
1044377,1014370041
1044376,1014370032
1044375,1014370030
1044374,1014370029
1044373,1014370027
1044372,1014370026
1044371,1014370025
1044370,1014370024
1044369,1014370022
1044368,1014370021
1044367,1014370020
1044366,1014370019
1044365,1014370018
1044364,1014370017
1044363,1014370015
1044362,1014370012
1044361,1014370007
1044360,1014370001
1087458,1014367503
1072390,1014367502
1044249,1014367501
1044248,1014360122
1088774,1014360113
1044247,1014360047
1044246,1014360046
1044245,1014360045
1044244,1014360044
1044243,1014360037
1044242,1014360036
1044241,1014360035
1044240,1014360034
1044239,1014360033
1078372,1014360026
1078371,1014360026
1044235,1014360023
1044234,1014360022
1044233,1014360020
1044232,1014360019
1044231,1014360013
1044229,1014360009
1044228,1014360008
1044227,1014360007
1044226,1014360005
1044225,1014360003
1072231,1014357501
1044223,1014350151
1044222,1014350102
1044221,1014350052
1044220,1014350051
1044219,1014350050
1044218,1014350049
1088662,1014350044
1044217,1014350044
1078366,1014350039
1078365,1014350039
1044216,1014350038
1044215,1014350037
1044214,1014350033
1044213,1014350032
1044212,1014350031
1044211,1014350030
1044210,1014350029
1044209,1014350028
1044208,1014350027
1044207,1014350026
1044206,1014350025
1044205,1014350024
1044204,1014350023
1044203,1014350022
1044202,1014350021
1044201,1014350020
1044200,1014350016
1044198,1014350009
1044197,1014350008
1044196,1014350007
1044195,1014350006
1081229,1014350003
1081228,1014350003
1081227,1014350001
1081226,1014350001
1044183,1014337502
1076312,1014337501
1044192,1014330138
1044191,1014330127
1044190,1014330124
1044188,1014330119
1044187,1014330114
1044186,1014330113
1044182,1014330040
1044181,1014330039
1044180,1014330037
1044179,1014330036
1044178,1014330034
1044177,1014330031
1080481,1014330029
1080461,1014330029
1044176,1014330024
1044175,1014330022
1088590,1014330021
1044189,1014330021
1044173,1014330020
1044172,1014330019
1085179,1014330016
1044171,1014330016
1044170,1014330015
1044169,1014330014
1044168,1014330013
1044167,1014330012
1044166,1014330007
1044134,1014327501
1044133,1014320142
1044132,1014320141
1044131,1014320128
1044130,1014320120
1044129,1014320045
1044128,1014320044
1044127,1014320043
1044126,1014320042
1044125,1014320041
1044124,1014320040
1044123,1014320038
1044122,1014320037
1044121,1014320036
1044120,1014320035
1044119,1014320034
1044118,1014320033
1044117,1014320032
1044116,1014320031
1044115,1014320030
1044114,1014320029
1044113,1014320028
1044112,1014320027
1044111,1014320025
1085190,1014320021
1085189,1014320021
1044110,1014320021
1044109,1014320020
1044108,1014320019
1044107,1014320018
1044106,1014320017
1044105,1014320016
1044104,1014320015
1044103,1014320014
1044102,1014320013
1044101,1014320012
1044100,1014320011
1044098,1014320008
1044097,1014320005
1044096,1014320001
1044094,1014317501
1044095,1014310144
1044093,1014310048
1044092,1014310046
1044091,1014310045
1044090,1014310043
1044089,1014310041
1044088,1014310039
1044087,1014310038
1044086,1014310037
1044085,1014310036
1044084,1014310035
1044083,1014310034
1044082,1014310033
1044081,1014310032
1044080,1014310031
1044079,1014310030
1044078,1014310029
1044077,1014310028
1080480,1014310026
1080479,1014310026
1044076,1014310025
1044075,1014310021
1044074,1014310016
1044073,1014310013
1044072,1014310011
1044071,1014310010
1044070,1014310009
1044069,1014310008
1044068,1014310007
1044067,1014310006
1044066,1014310005
1081424,1014310001
1081423,1014310001
1081422,1014310001
1081421,1014310001
1081420,1014310001
1044060,1014307501
1044065,1014300145
1044064,1014300144
1044063,1014300048
1083900,1014300047
1083899,1014300047
1044062,1014300046
1044061,1014300045
1044059,1014300010
1044058,1014300005
1044057,1014300004
1085791,1014300003
1044055,1014300002
1083898,1014300001
1087912,1014297502
1087911,1014297502
1076310,1014297501
1044054,1014290145
1044053,1014290143
1044052,1014290134
1044051,1014290128
1044050,1014290127
1044047,1014290103
1044046,1014290048
1085178,1014290047
1044045,1014290047
1044044,1014290045
1044043,1014290044
1044042,1014290043
1044041,1014290041
1044039,1014290037
1044038,1014290036
1044037,1014290035
1044036,1014290034
1044035,1014290033
1085192,1014290031
1083897,1014290031
1044034,1014290030
1044033,1014290029
1044032,1014290028
1044031,1014290027
1044030,1014290026
1044025,1014290013
1044024,1014290012
1044023,1014290005
1044022,1014290004
1044021,1014290003
1086881,1014290002
1044020,1014290002
1044019,1014290001
1044018,1014280133
1044017,1014280131
1044016,1014280129
1044015,1014280128
1044014,1014280127
1044013,1014280120
1044012,1014280104
1044011,1014280045
1044010,1014280041
1044009,1014280040
1077051,1014280039
1077050,1014280039
1044008,1014280038
1044007,1014280036
1044006,1014280035
1044005,1014280034
1044004,1014280033
1044003,1014280032
1044002,1014280031
1044001,1014280030
1044000,1014280029
1083896,1014280028
1083895,1014280028
1043999,1014280027
1043998,1014280026
1043997,1014280025
1043996,1014280024
1043995,1014280023
1043994,1014280022
1043993,1014280021
1043992,1014280017
1043991,1014280013
1043990,1014280009
1043989,1014280008
1043988,1014280007
1043987,1014280005
1043986,1014280004
1043985,1014280003
1086880,1014280001
1043984,1014280001
1043979,1014277501
1043983,1014270116
1043982,1014270110
1043981,1014270109
1043978,1014270042
1043977,1014270038
1043976,1014270034
1043975,1014270030
1043974,1014270028
1043973,1014270024
1043972,1014270018
1043971,1014270017
1043970,1014270016
1043969,1014270015
1043968,1014270011
1043967,1014270010
1043966,1014270007
1043965,1014270006
1085194,1014270001
1085193,1014270001
1043964,1014270001
1043962,1014260143
1043961,1014260140
1043960,1014260133
1043959,1014260121
1086879,1014260120
1043958,1014260120
1043957,1014260118
1043956,1014260117
1043955,1014260044
1043954,1014260043
1043953,1014260042
1043952,1014260041
1083342,1014260035
1076309,1014260035
1043951,1014260034
1043950,1014260033
1043949,1014260032
1043948,1014260029
1043947,1014260027
1043946,1014260025
1043945,1014260024
1043944,1014260021
1043943,1014260020
1043942,1014260019
1078362,1014260018
1077049,1014260018
1043941,1014260017
1043940,1014260016
1043939,1014260010
1043938,1014260009
1043937,1014260008
1043936,1014260007
1043935,1014260006
1043934,1014260005
1043933,1014260001
1072227,1014257501
1043932,1014250128
1043931,1014250035
1043930,1014250034
1043929,1014250029
1043928,1014250028
1043927,1014250027
1043926,1014250026
1043925,1014250025
1043923,1014250017
1043922,1014250013
1043921,1014250005
1043920,1014250001
1043916,1014247503
1072223,1014247501
1087073,1014247402
1088589,1014241508
1043918,1014240043
1043917,1014240041
1043914,1014240038
1043913,1014240037
1043912,1014240034
1043911,1014240033
1043910,1014240029
1043907,1014240017
1043906,1014240010
1043905,1014240006
1078361,1014240004
1078360,1014240004
1077366,1014240004
1043904,1014240001
1084294,1014237501
1043902,1014237501
1043903,1014230010
1087271,1014227501
1043901,1014220139
1043900,1014220136
1043899,1014220134
1043898,1014220131
1043897,1014220129
1043896,1014220048
1043895,1014220040
1043894,1014220039
1043893,1014220038
1043892,1014220037
1043891,1014220036
1043890,1014220035
1043889,1014220034
1043888,1014220033
1043887,1014220032
1043886,1014220031
1043885,1014220030
1043884,1014220021
1043883,1014220019
1043882,1014220018
1043881,1014220017
1043880,1014220016
1081220,1014220005
1081219,1014220005
1081218,1014220005
1085196,1014220002
1085195,1014220002
1043878,1014220002
1043877,1014220001
1043876,1014210044
1043875,1014210042
1043874,1014210037
1085177,1014210021
1085176,1014210021
1085175,1014210021
1085174,1014210021
1085173,1014210021
1085172,1014210021
1085171,1014210021
1085170,1014210021
1085169,1014210021
1085168,1014210021
1085167,1014210021
1043873,1014210021
1080478,1014210005
1080477,1014210005
1080476,1014210005
1080475,1014210005
1080474,1014210005
1080473,1014210005
1080472,1014210005
1080471,1014210005
1080470,1014210005
1080467,1014210005
1043872,1014210001
1043871,1014207501
1043869,1014197503
1076307,1014197502
1043870,1014197501
1043868,1014190010
1043866,1014180045
1087753,1014180032
1043865,1014180031
1043864,1014180021
1043863,1014180011
1087680,1014180007
1043862,1014180006
1043861,1014180001
1043858,1014170115
1043857,1014170113
1043856,1014170110
1043855,1014170106
1043854,1014170105
1043853,1014170047
1043852,1014170045
1043851,1014170044
1043850,1014170042
1043849,1014170041
1043848,1014170035
1043847,1014170032
1043846,1014170031
1043845,1014170028
1043841,1014170021
1043840,1014170020
1043839,1014170019
1043838,1014170017
1043837,1014170016
1043836,1014170015
1043835,1014170014
1043834,1014170013
1043833,1014170012
1043832,1014170011
1043831,1014170010
1043830,1014170009
1043829,1014170008
1043828,1014170007
1043827,1014170006
1089032,1014170001
1043826,1014170001
1043780,1014167501
1043825,1014160143
1043824,1014160140
1043823,1014160136
1043822,1014160132
1043821,1014160130
1043820,1014160127
1043819,1014160121
1077048,1014160120
1077047,1014160120
1043818,1014160119
1043817,1014160116
1043816,1014160110
1043815,1014160107
1043814,1014160105
1043813,1014160043
1043812,1014160042
1043811,1014160041
1043810,1014160040
1043809,1014160039
1043808,1014160038
1043807,1014160037
1043806,1014160036
1043805,1014160035
1043804,1014160034
1043803,1014160033
1043802,1014160032
1043801,1014160031
1043800,1014160030
1043799,1014160029
1043798,1014160028
1078356,1014160026
1078355,1014160026
1043797,1014160025
1043796,1014160024
1043795,1014160023
1085339,1014160021
1043794,1014160021
1043793,1014160020
1043792,1014160019
1043791,1014160018
1043790,1014160017
1043789,1014160016
1043788,1014160015
1043787,1014160012
1043786,1014160010
1043785,1014160009
1043784,1014160008
1043783,1014160007
1043782,1014160006
1043781,1014160005
1043779,1014160001
1043547,1014157501
1043546,1014150143
1043545,1014150141
1043544,1014150138
1043543,1014150134
1043542,1014150121
1043541,1014150120
1084431,1014150117
1043540,1014150112
1085489,1014150105
1043538,1014150044
1043537,1014150043
1043536,1014150042
1043535,1014150041
1043534,1014150040
1043533,1014150039
1043532,1014150038
1043531,1014150037
1043530,1014150036
1043529,1014150035
1043528,1014150034
1043527,1014150033
1043526,1014150032
1043525,1014150031
1043524,1014150029
1078348,1014150021
1078347,1014150021
1043523,1014150020
1043522,1014150019
1043521,1014150018
1043520,1014150017
1043519,1014150016
1043518,1014150015
1043517,1014150014
1043516,1014150013
1043515,1014150012
1043514,1014150011
1043513,1014150010
1043512,1014150009
1043511,1014150007
1043510,1014150006
1043509,1014150005
1089287,1014149999
1043348,1014147503
1087103,1014147502
1043366,1014147501
1043363,1014140143
1043362,1014140133
1043361,1014140131
1043360,1014140120
1043359,1014140112
1043358,1014140105
1043357,1014140048
1043365,1014140045
1043364,1014140045
1043356,1014140045
1043355,1014140044
1043354,1014140043
1043353,1014140036
1043352,1014140035
1043351,1014140033
1043350,1014140032
1043349,1014140030
1085166,1014140017
1076306,1014140017
1043347,1014140016
1043346,1014140013
1043345,1014140012
1043344,1014140011
1043343,1014140010
